customer_id,credit_score,credit_score_bins,churn,churn_num,country,gender,age,age_bins,tenure,tenure_bins,balance_owed,number_of_products,credit_card,active_member,salary
15723488,668,Fair,Yes,1,Germany,Male,47,40-50 Years Old,7,5+ Years,"$106,854.21",1,No,Yes,"$157,959.02"
15680920,695,Good,No,0,France,Male,46,40-50 Years Old,7,5+ Years,"$49,512.55",1,Yes,No,"$133,007.34"
15786308,730,Good,No,0,Spain,Female,33,30-40 Years Old,9,5+ Years,$0.00,2,No,No,"$176,576.62"
15659366,807,Excellent,Yes,1,France,Male,43,40-50 Years Old,1,0-1 Year,"$105,799.32",2,Yes,No,"$34,888.04"
15774854,592,Fair,Yes,1,France,Male,54,50-60 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$28,737.71"
15725311,726,Good,No,0,France,Female,31,30-40 Years Old,9,5+ Years,"$114,722.05",2,Yes,Yes,"$98,178.57"
15787155,514,Poor,No,0,Spain,Male,30,20-30 Years Old,7,5+ Years,$0.00,1,No,Yes,"$125,010.24"
15727829,567,Poor,No,0,France,Male,42,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$167,984.61"
15733247,850,Excellent,Yes,1,France,Male,33,30-40 Years Old,10,5+ Years,$0.00,1,Yes,No,"$4,861.72"
15568748,671,Good,Yes,1,Germany,Male,45,40-50 Years Old,6,5+ Years,"$99,564.22",1,Yes,Yes,"$108,872.45"
15699029,670,Good,No,0,France,Male,37,30-40 Years Old,4,3-5 Years,"$170,557.91",2,Yes,No,"$198,252.88"
15774393,694,Good,No,0,France,Female,30,20-30 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$26,960.31"
15676895,547,Poor,Yes,1,Germany,Female,39,30-40 Years Old,6,5+ Years,"$74,596.15",3,Yes,Yes,"$85,746.52"
15637753,751,Very Good,Yes,1,Germany,Male,50,40-50 Years Old,2,1-3 Years,"$96,888.39",1,Yes,No,"$77,206.25"
15605461,594,Fair,No,0,Germany,Female,29,20-30 Years Old,3,1-3 Years,"$130,830.22",1,Yes,No,"$61,048.53"
15808473,673,Good,No,0,France,Male,72,60+ Years Old,1,0-1 Year,$0.00,2,No,Yes,"$111,981.19"
15627000,610,Fair,No,0,France,Male,40,30-40 Years Old,0,0-1 Year,$0.00,2,Yes,No,"$62,232.60"
15787174,512,Poor,No,0,France,Female,37,30-40 Years Old,1,0-1 Year,$0.00,2,No,Yes,"$156,105.03"
15723886,767,Very Good,No,0,Germany,Male,20,0-20 Years Old,3,1-3 Years,"$119,714.25",2,No,Yes,"$150,135.38"
15704769,585,Fair,No,0,France,Female,67,60+ Years Old,5,3-5 Years,"$113,978.97",2,No,Yes,"$93,146.11"
15772896,763,Very Good,Yes,1,Germany,Male,42,40-50 Years Old,6,5+ Years,"$100,160.75",1,Yes,No,"$33,462.94"
15711540,712,Good,No,0,France,Female,29,20-30 Years Old,2,1-3 Years,$0.00,1,Yes,Yes,"$144,375.00"
15764866,539,Poor,Yes,1,Germany,Female,43,40-50 Years Old,3,1-3 Years,"$116,220.50",3,Yes,No,"$55,803.96"
15794056,668,Fair,Yes,1,France,Female,46,40-50 Years Old,2,1-3 Years,$0.00,3,Yes,No,"$89,048.46"
15795149,703,Good,No,0,France,Male,28,20-30 Years Old,2,1-3 Years,"$81,173.83",2,No,Yes,"$162,812.16"
15812009,662,Fair,No,0,Spain,Male,38,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$136,259.65"
15651001,725,Good,No,0,Germany,Female,39,30-40 Years Old,5,3-5 Years,"$116,803.80",1,Yes,No,"$124,052.97"
15813844,703,Good,No,0,France,Male,37,30-40 Years Old,8,5+ Years,"$105,961.68",2,No,Yes,"$74,158.80"
15596175,659,Fair,Yes,1,Germany,Male,67,60+ Years Old,6,5+ Years,"$117,411.60",1,Yes,Yes,"$45,071.09"
15576269,523,Poor,No,0,Spain,Male,34,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$62,030.06"
15797219,635,Fair,Yes,1,France,Female,40,30-40 Years Old,10,5+ Years,"$123,497.58",1,Yes,No,"$131,953.23"
15685500,772,Very Good,No,0,Germany,Male,26,20-30 Years Old,7,5+ Years,"$152,400.51",2,Yes,No,"$79,414.00"
15599792,545,Poor,No,0,France,Female,26,20-30 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$199,638.56"
15657566,634,Fair,No,0,Germany,Male,24,20-30 Years Old,8,5+ Years,"$103,097.85",1,Yes,Yes,"$157,577.29"
15772423,739,Good,Yes,1,Germany,Male,54,50-60 Years Old,8,5+ Years,"$126,418.14",1,Yes,No,"$134,420.75"
15628112,771,Very Good,No,0,Germany,Female,36,30-40 Years Old,5,3-5 Years,"$77,846.90",1,No,No,"$99,805.99"
15753754,587,Fair,No,0,Spain,Female,34,30-40 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$97,932.68"
15793726,681,Good,No,0,France,Female,79,60+ Years Old,0,0-1 Year,$0.00,2,No,Yes,"$170,968.99"
15694717,544,Poor,No,0,Germany,Male,37,30-40 Years Old,2,1-3 Years,"$79,731.91",1,Yes,Yes,"$57,558.95"
15665834,696,Good,No,0,Spain,Male,28,20-30 Years Old,8,5+ Years,$0.00,1,No,No,"$176,713.47"
15765297,766,Very Good,No,0,Spain,Male,41,40-50 Years Old,0,0-1 Year,$0.00,2,No,Yes,"$34,283.23"
15636684,727,Good,No,0,France,Male,34,30-40 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$198,637.34"
15592979,671,Good,No,0,Germany,Female,34,30-40 Years Old,6,5+ Years,"$37,266.67",2,No,No,"$156,917.12"
15750803,693,Good,No,0,France,Female,30,20-30 Years Old,6,5+ Years,"$127,992.25",1,Yes,Yes,"$50,457.20"
15607178,850,Excellent,No,0,Germany,Male,38,30-40 Years Old,3,1-3 Years,"$54,901.01",1,Yes,Yes,"$140,075.55"
15713853,732,Good,No,0,Germany,Male,42,40-50 Years Old,9,5+ Years,"$108,748.08",2,Yes,Yes,"$65,323.11"
15673481,726,Good,No,0,Spain,Female,48,40-50 Years Old,6,5+ Years,"$99,906.19",1,Yes,No,"$64,323.24"
15686776,557,Poor,No,0,France,Female,32,30-40 Years Old,6,5+ Years,"$184,686.41",2,Yes,No,"$14,956.44"
15673693,682,Good,No,0,France,Female,26,20-30 Years Old,0,0-1 Year,"$110,654.02",1,No,Yes,"$111,879.21"
15700696,738,Good,No,0,Spain,Male,31,30-40 Years Old,9,5+ Years,"$79,019.80",1,Yes,Yes,"$18,606.23"
15813163,531,Poor,No,0,Spain,Female,36,30-40 Years Old,9,5+ Years,"$99,240.51",1,Yes,No,"$123,137.01"
15653857,498,Poor,No,0,France,Male,34,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$148,528.24"
15777076,651,Fair,No,0,France,Male,36,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$13,898.31"
15717398,549,Poor,Yes,1,Spain,Female,39,30-40 Years Old,7,5+ Years,$0.00,1,No,No,"$81,259.25"
15799217,791,Very Good,No,0,Germany,Female,35,30-40 Years Old,7,5+ Years,"$52,436.20",1,Yes,No,"$161,051.75"
15787071,650,Fair,No,0,Spain,Male,41,40-50 Years Old,9,5+ Years,$0.00,2,No,Yes,"$191,599.67"
15619955,733,Good,Yes,1,Germany,Male,34,30-40 Years Old,3,1-3 Years,"$100,337.96",3,Yes,No,"$48,559.19"
15796505,811,Excellent,No,0,Germany,Female,34,30-40 Years Old,1,0-1 Year,"$149,297.19",2,Yes,Yes,"$186,339.74"
15725166,707,Good,No,0,France,Male,30,20-30 Years Old,8,5+ Years,$0.00,2,Yes,No,"$33,159.37"
15800116,712,Good,No,0,Germany,Male,28,20-30 Years Old,4,3-5 Years,"$145,605.44",1,No,Yes,"$93,883.53"
15758685,706,Good,No,0,Spain,Female,37,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$110,899.30"
15694456,756,Very Good,Yes,1,France,Male,62,60+ Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$11,199.04"
15767339,777,Very Good,No,0,France,Female,53,50-60 Years Old,10,5+ Years,$0.00,2,Yes,No,"$189,992.97"
15683562,646,Fair,No,0,France,Male,35,30-40 Years Old,6,5+ Years,"$84,026.86",1,No,Yes,"$164,255.69"
15782210,714,Good,Yes,1,France,Male,46,40-50 Years Old,1,0-1 Year,$0.00,1,Yes,No,"$152,167.79"
15668893,782,Very Good,No,0,France,Male,39,30-40 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$33,949.67"
15669169,775,Very Good,No,0,Spain,Male,29,20-30 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$68,143.93"
15643024,479,Poor,Yes,1,Germany,Male,35,30-40 Years Old,4,3-5 Years,"$138,718.92",1,Yes,Yes,"$47,251.79"
15699389,807,Excellent,No,0,France,Male,42,40-50 Years Old,7,5+ Years,"$118,274.71",1,Yes,Yes,"$25,885.72"
15708608,799,Very Good,No,0,France,Female,22,20-30 Years Old,8,5+ Years,"$174,185.98",2,No,Yes,"$192,633.85"
15626144,675,Good,No,0,France,Male,40,30-40 Years Old,7,5+ Years,"$113,208.86",2,Yes,No,"$34,577.36"
15573112,602,Fair,No,0,Spain,Male,29,20-30 Years Old,5,3-5 Years,"$103,907.28",1,Yes,No,"$161,229.84"
15790678,475,Poor,No,0,France,Female,32,30-40 Years Old,8,5+ Years,"$119,023.28",1,Yes,No,"$100,816.29"
15727556,744,Very Good,No,0,Spain,Female,26,20-30 Years Old,5,3-5 Years,"$166,297.89",1,Yes,Yes,"$181,694.44"
15697307,588,Fair,No,0,Spain,Male,34,30-40 Years Old,10,5+ Years,$0.00,2,Yes,No,"$79,078.91"
15652266,703,Good,No,0,Germany,Male,42,40-50 Years Old,9,5+ Years,"$63,227.00",1,No,Yes,"$137,316.32"
15607098,747,Very Good,No,0,Spain,Female,41,40-50 Years Old,5,3-5 Years,"$94,521.17",2,Yes,No,"$194,926.86"
15655774,583,Fair,No,0,France,Male,27,20-30 Years Old,7,5+ Years,$0.00,2,Yes,No,"$51,285.49"
15590241,750,Very Good,Yes,1,Spain,Female,34,30-40 Years Old,9,5+ Years,"$112,822.26",1,No,No,"$150,401.53"
15785819,681,Good,No,0,France,Male,38,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$112,491.96"
15723654,773,Very Good,No,0,France,Male,25,20-30 Years Old,2,1-3 Years,"$135,903.33",1,Yes,No,"$73,656.38"
15774510,714,Good,No,0,France,Female,31,30-40 Years Old,4,3-5 Years,"$125,169.26",1,Yes,Yes,"$106,636.89"
15684173,687,Good,Yes,1,Spain,Female,44,40-50 Years Old,7,5+ Years,$0.00,3,Yes,No,"$155,853.52"
15650068,511,Poor,No,0,France,Male,58,50-60 Years Old,0,0-1 Year,"$149,117.31",1,Yes,Yes,"$162,599.51"
15811490,627,Fair,No,0,France,Male,33,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$103,737.82"
15803976,694,Good,No,0,France,Female,31,30-40 Years Old,10,5+ Years,$0.00,2,Yes,No,"$160,990.27"
15682541,616,Fair,No,0,Spain,Female,36,30-40 Years Old,6,5+ Years,"$132,311.71",1,No,No,"$15,462.84"
15695699,687,Good,No,0,France,Male,35,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$10,334.05"
15624188,712,Good,No,0,France,Female,33,30-40 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$190,686.16"
15812191,553,Poor,No,0,France,Male,33,30-40 Years Old,4,3-5 Years,"$118,082.89",1,No,No,"$94,440.45"
15636673,667,Fair,No,0,France,Male,31,30-40 Years Old,1,0-1 Year,"$119,266.69",1,Yes,Yes,"$28,257.63"
15594898,731,Good,Yes,1,France,Male,43,40-50 Years Old,2,1-3 Years,$0.00,1,Yes,Yes,"$170,034.95"
15660211,629,Fair,No,0,Germany,Male,35,30-40 Years Old,7,5+ Years,"$156,847.29",2,Yes,No,"$31,824.29"
15773972,614,Fair,Yes,1,France,Male,50,40-50 Years Old,4,3-5 Years,"$137,104.47",1,Yes,No,"$127,166.49"
15746726,438,Poor,No,0,Germany,Male,31,30-40 Years Old,8,5+ Years,"$78,398.69",1,Yes,No,"$44,937.01"
15712287,652,Fair,No,0,France,Female,80,60+ Years Old,4,3-5 Years,$0.00,2,Yes,Yes,"$188,603.07"
15702919,729,Good,No,0,Germany,Male,30,20-30 Years Old,6,5+ Years,"$63,669.42",1,Yes,No,"$145,111.37"
15674398,642,Fair,No,0,France,Male,38,30-40 Years Old,3,1-3 Years,$0.00,2,No,No,"$171,463.83"
15797960,806,Excellent,No,0,Germany,Female,59,50-60 Years Old,0,0-1 Year,"$135,296.33",1,Yes,No,"$182,822.50"
15631868,744,Very Good,No,0,Spain,Male,36,30-40 Years Old,2,1-3 Years,"$153,804.44",1,Yes,Yes,"$87,213.33"
15581539,474,Poor,No,0,Spain,Male,37,30-40 Years Old,3,1-3 Years,$0.00,2,No,No,"$57,175.32"
15662736,559,Poor,Yes,1,France,Male,49,40-50 Years Old,2,1-3 Years,"$147,069.78",1,Yes,No,"$120,540.83"
15666252,706,Good,No,0,Spain,Male,42,40-50 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$28,714.34"
15677512,628,Fair,No,0,Spain,Female,22,20-30 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$85,426.28"
15626114,429,Poor,No,0,France,Male,24,20-30 Years Old,4,3-5 Years,"$95,741.75",1,Yes,No,"$46,170.75"
15810834,525,Poor,No,0,Spain,Female,57,50-60 Years Old,2,1-3 Years,"$145,965.33",1,Yes,Yes,"$64,448.36"
15678910,680,Good,No,0,France,Female,30,20-30 Years Old,8,5+ Years,"$141,441.75",1,Yes,Yes,"$16,278.97"
15694408,749,Very Good,Yes,1,France,Male,40,30-40 Years Old,1,0-1 Year,"$139,290.41",1,Yes,No,"$182,855.42"
15585215,763,Very Good,No,0,France,Female,31,30-40 Years Old,4,3-5 Years,$0.00,2,No,No,"$50,404.72"
15682757,734,Good,No,0,France,Male,30,20-30 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$107,640.25"
15736601,716,Good,No,0,France,Male,35,30-40 Years Old,4,3-5 Years,"$144,428.87",1,Yes,No,"$134,132.65"
15601848,594,Fair,No,0,France,Male,35,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$103,480.69"
15736008,644,Fair,Yes,1,France,Female,46,40-50 Years Old,9,5+ Years,"$95,441.27",1,Yes,No,"$108,761.05"
15669064,671,Good,No,0,Germany,Male,35,30-40 Years Old,1,0-1 Year,"$144,848.74",1,Yes,Yes,"$179,012.30"
15624528,664,Fair,No,0,Germany,Male,26,20-30 Years Old,7,5+ Years,"$116,244.14",2,Yes,Yes,"$95,145.14"
15598493,656,Fair,No,0,France,Male,50,40-50 Years Old,7,5+ Years,$0.00,2,No,Yes,"$72,143.44"
15601274,667,Fair,No,0,Spain,Female,40,30-40 Years Old,1,0-1 Year,"$146,502.07",1,Yes,No,"$19,162.89"
15702669,663,Fair,No,0,Germany,Male,44,40-50 Years Old,2,1-3 Years,"$117,028.60",2,No,Yes,"$144,680.18"
15728669,584,Fair,Yes,1,Germany,Female,30,20-30 Years Old,8,5+ Years,"$112,013.81",1,Yes,No,"$177,772.03"
15742668,626,Fair,No,0,Spain,Female,37,30-40 Years Old,6,5+ Years,"$108,269.37",1,Yes,No,"$5,597.94"
15697441,485,Poor,Yes,1,France,Male,29,20-30 Years Old,7,5+ Years,"$182,123.79",1,Yes,No,"$116,828.51"
15740476,659,Fair,No,0,Germany,Female,32,30-40 Years Old,3,1-3 Years,"$150,923.74",2,No,Yes,"$174,652.51"
15648064,649,Fair,No,0,France,Male,33,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$2,010.98"
15636624,805,Excellent,Yes,1,Spain,Female,39,30-40 Years Old,5,3-5 Years,"$165,272.13",1,Yes,No,"$14,109.85"
15807923,716,Good,Yes,1,Germany,Female,39,30-40 Years Old,10,5+ Years,"$115,301.31",1,Yes,No,"$43,527.40"
15745844,642,Fair,Yes,1,Germany,Female,40,30-40 Years Old,6,5+ Years,"$129,502.49",2,No,Yes,"$86,099.23"
15786170,659,Fair,No,0,France,Male,31,30-40 Years Old,4,3-5 Years,"$118,342.26",1,No,No,"$161,574.19"
15681081,545,Poor,No,0,Spain,Female,47,40-50 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$38,970.14"
15684484,543,Poor,No,0,France,Male,22,20-30 Years Old,8,5+ Years,$0.00,2,No,No,"$127,587.22"
15785869,718,Good,No,0,France,Female,25,20-30 Years Old,7,5+ Years,$0.00,2,Yes,No,"$30,380.12"
15763859,840,Excellent,No,0,France,Female,43,40-50 Years Old,7,5+ Years,$0.00,2,Yes,No,"$90,908.95"
15658935,630,Fair,No,0,Germany,Female,34,30-40 Years Old,9,5+ Years,"$106,937.05",2,Yes,No,"$138,275.01"
15747358,643,Fair,No,0,Germany,Male,59,50-60 Years Old,3,1-3 Years,"$170,331.37",1,Yes,Yes,"$32,171.79"
15735203,654,Fair,No,0,Germany,Female,32,30-40 Years Old,1,0-1 Year,"$114,510.85",1,Yes,Yes,"$126,143.23"
15576256,582,Fair,No,0,France,Male,39,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$129,892.93"
15659420,659,Fair,No,0,Spain,Male,32,30-40 Years Old,3,1-3 Years,"$107,594.11",2,Yes,Yes,"$102,416.84"
15593365,762,Very Good,No,0,Spain,Male,39,30-40 Years Old,2,1-3 Years,"$81,273.13",1,Yes,Yes,"$18,719.67"
15777352,568,Poor,No,0,Spain,Female,32,30-40 Years Old,7,5+ Years,"$169,399.60",1,Yes,No,"$61,936.22"
15812007,670,Good,No,0,Spain,Male,25,20-30 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$78,358.94"
15625461,613,Fair,No,0,France,Female,45,40-50 Years Old,1,0-1 Year,"$187,841.99",2,Yes,Yes,"$147,224.27"
15739438,539,Poor,No,0,France,Male,30,20-30 Years Old,0,0-1 Year,$0.00,2,Yes,No,"$160,979.66"
15611759,850,Excellent,No,0,Spain,Female,57,50-60 Years Old,8,5+ Years,"$126,776.30",2,Yes,Yes,"$132,298.49"
15661629,522,Poor,Yes,1,Spain,Male,34,30-40 Years Old,9,5+ Years,"$126,436.29",1,Yes,No,"$174,248.52"
15633950,737,Good,No,0,France,Male,41,40-50 Years Old,1,0-1 Year,"$101,960.74",1,Yes,Yes,"$123,547.28"
15592386,520,Poor,No,0,France,Male,58,50-60 Years Old,3,1-3 Years,$0.00,2,No,Yes,"$32,790.02"
15803716,706,Good,No,0,Spain,Male,28,20-30 Years Old,3,1-3 Years,$0.00,2,No,Yes,"$181,543.67"
15696674,643,Fair,Yes,1,Germany,Female,45,40-50 Years Old,2,1-3 Years,"$150,842.93",1,No,Yes,"$2,319.96"
15706365,648,Fair,No,0,France,Female,50,40-50 Years Old,9,5+ Years,"$102,535.57",1,Yes,Yes,"$189,543.19"
15745088,443,Poor,No,0,Germany,Female,29,20-30 Years Old,9,5+ Years,"$99,027.61",2,Yes,No,"$10,940.40"
15676715,640,Fair,No,0,France,Male,68,60+ Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$199,493.38"
15613085,628,Fair,No,0,Spain,Female,33,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$188,193.25"
15633537,540,Poor,No,0,Germany,Female,42,40-50 Years Old,9,5+ Years,"$87,271.41",2,Yes,No,"$172,572.64"
15594720,460,Poor,No,0,Germany,Female,35,30-40 Years Old,8,5+ Years,"$102,742.91",2,Yes,Yes,"$189,339.60"
15684042,636,Fair,No,0,Germany,Male,34,30-40 Years Old,2,1-3 Years,"$40,105.51",2,No,Yes,"$53,512.16"
15583303,593,Fair,No,0,France,Female,29,20-30 Years Old,2,1-3 Years,"$152,265.43",1,Yes,No,"$34,004.44"
15611579,801,Excellent,No,0,Spain,Male,42,40-50 Years Old,4,3-5 Years,"$141,947.67",1,Yes,Yes,"$10,598.29"
15774696,640,Fair,No,0,Germany,Female,75,60+ Years Old,1,0-1 Year,"$106,307.91",2,No,Yes,"$113,428.77"
15694506,611,Fair,No,0,Germany,Male,31,30-40 Years Old,0,0-1 Year,"$107,884.81",2,Yes,Yes,"$183,487.98"
15688074,802,Excellent,No,0,Germany,Male,31,30-40 Years Old,1,0-1 Year,"$125,013.72",1,Yes,Yes,"$187,658.09"
15759537,717,Good,No,0,Germany,Male,35,30-40 Years Old,7,5+ Years,"$58,469.37",2,Yes,Yes,"$172,459.39"
15758449,769,Very Good,No,0,France,Female,39,30-40 Years Old,8,5+ Years,$0.00,1,No,Yes,"$21,016.00"
15583456,745,Very Good,Yes,1,Germany,Male,45,40-50 Years Old,10,5+ Years,"$117,231.63",3,Yes,Yes,"$122,381.02"
15667871,572,Poor,No,0,Spain,Male,35,30-40 Years Old,4,3-5 Years,"$152,390.26",1,Yes,No,"$128,123.66"
15677371,629,Fair,No,0,Spain,Female,30,20-30 Years Old,2,1-3 Years,"$34,013.63",1,Yes,No,"$19,570.63"
15629677,687,Good,Yes,1,Spain,Female,39,30-40 Years Old,2,1-3 Years,$0.00,3,No,No,"$188,150.60"
15713578,483,Poor,No,0,France,Female,50,40-50 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$111,020.24"
15591509,690,Good,No,0,France,Male,36,30-40 Years Old,7,5+ Years,"$101,583.11",2,Yes,No,"$123,775.15"
15568240,492,Poor,No,0,Germany,Female,30,20-30 Years Old,10,5+ Years,"$77,168.87",2,No,Yes,"$146,700.22"
15622993,709,Good,No,0,Germany,Male,28,20-30 Years Old,8,5+ Years,"$124,695.72",2,Yes,No,"$145,251.35"
15689294,705,Good,No,0,Germany,Male,44,40-50 Years Old,3,1-3 Years,"$105,934.96",1,Yes,No,"$82,463.69"
15720910,560,Poor,No,0,France,Female,66,60+ Years Old,9,5+ Years,$0.00,1,Yes,Yes,"$15,928.49"
15721181,611,Fair,No,0,Spain,Male,46,40-50 Years Old,6,5+ Years,$0.00,2,Yes,No,"$45,886.33"
15776433,730,Good,No,0,Spain,Male,62,60+ Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$186,489.95"
15748936,709,Good,No,0,Spain,Female,45,40-50 Years Old,2,1-3 Years,$0.00,2,No,Yes,"$162,922.65"
15717225,544,Poor,No,0,France,Female,21,20-30 Years Old,10,5+ Years,"$161,525.96",2,Yes,No,"$9,262.77"
15685226,712,Good,No,0,Germany,Female,29,20-30 Years Old,7,5+ Years,"$147,199.07",1,Yes,Yes,"$84,932.40"
15785611,752,Very Good,No,0,Germany,Male,38,30-40 Years Old,3,1-3 Years,"$183,102.29",1,Yes,Yes,"$71,557.12"
15573456,648,Fair,Yes,1,Spain,Male,46,40-50 Years Old,9,5+ Years,"$127,209.00",2,Yes,No,"$77,405.95"
15684548,556,Poor,Yes,1,Spain,Male,38,30-40 Years Old,8,5+ Years,$0.00,2,No,No,$417.41
15620505,594,Fair,No,0,Spain,Female,24,20-30 Years Old,0,0-1 Year,"$97,378.54",1,Yes,Yes,"$71,405.17"
15807432,645,Fair,No,0,Germany,Female,37,30-40 Years Old,2,1-3 Years,"$136,925.09",2,No,Yes,"$153,400.24"
15584766,557,Poor,No,0,France,Male,33,30-40 Years Old,3,1-3 Years,"$54,503.55",1,Yes,Yes,$371.05
15612187,547,Poor,No,0,Germany,Male,32,30-40 Years Old,8,5+ Years,"$155,726.85",1,Yes,No,"$67,789.99"
15762218,701,Good,No,0,France,Female,39,30-40 Years Old,9,5+ Years,$0.00,2,No,Yes,"$145,894.90"
15646372,616,Fair,Yes,1,France,Female,66,60+ Years Old,1,0-1 Year,"$135,842.41",1,Yes,No,"$183,840.51"
15690452,605,Fair,No,0,France,Male,52,50-60 Years Old,1,0-1 Year,"$63,349.75",1,Yes,No,"$108,887.44"
15747795,593,Fair,No,0,Germany,Female,38,30-40 Years Old,4,3-5 Years,"$129,499.42",1,Yes,Yes,"$154,071.27"
15781589,751,Very Good,No,0,Spain,Male,52,50-60 Years Old,8,5+ Years,$0.00,2,No,Yes,"$179,291.85"
15732674,443,Poor,No,0,Spain,Male,36,30-40 Years Old,6,5+ Years,"$70,438.01",2,No,Yes,"$56,937.43"
15642291,685,Good,No,0,France,Male,23,20-30 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$112,239.03"
15692761,718,Good,No,0,France,Male,36,30-40 Years Old,9,5+ Years,$0.00,1,Yes,No,"$45,909.87"
15578045,538,Poor,Yes,1,Spain,Female,49,40-50 Years Old,9,5+ Years,"$141,434.04",1,No,No,"$173,779.25"
15745354,611,Fair,No,0,Spain,Female,37,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$125,696.26"
15701376,668,Fair,No,0,Germany,Male,37,30-40 Years Old,10,5+ Years,"$152,958.29",2,Yes,Yes,"$159,585.61"
15691625,537,Poor,No,0,Germany,Female,41,40-50 Years Old,3,1-3 Years,"$138,306.34",1,Yes,No,"$106,761.47"
15566594,709,Good,No,0,Spain,Male,23,20-30 Years Old,10,5+ Years,$0.00,2,No,No,"$129,590.18"
15760431,850,Excellent,No,0,France,Male,38,30-40 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$80,006.65"
15686302,745,Very Good,No,0,Spain,Female,31,30-40 Years Old,3,1-3 Years,"$124,328.84",1,Yes,Yes,"$140,451.52"
15801559,693,Good,Yes,1,Germany,Female,41,40-50 Years Old,9,5+ Years,"$181,461.48",3,Yes,Yes,"$187,929.43"
15810432,795,Very Good,No,0,Spain,Male,35,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$167,155.36"
15809616,626,Fair,No,0,Spain,Male,26,20-30 Years Old,8,5+ Years,$0.00,2,No,No,"$191,420.71"
15720559,487,Poor,Yes,1,Germany,Female,61,60+ Years Old,5,3-5 Years,"$110,368.03",1,No,No,"$11,384.45"
15695632,556,Poor,No,0,France,Female,39,30-40 Years Old,9,5+ Years,"$89,588.35",1,Yes,Yes,"$94,898.10"
15659843,643,Fair,No,0,France,Female,46,40-50 Years Old,6,5+ Years,$0.00,2,No,No,"$106,781.59"
15615624,605,Fair,No,0,France,Female,28,20-30 Years Old,6,5+ Years,$0.00,2,No,No,"$159,508.52"
15810418,756,Very Good,Yes,1,Germany,Female,60,50-60 Years Old,3,1-3 Years,"$115,924.89",1,Yes,No,"$93,524.19"
15716186,586,Fair,No,0,France,Female,38,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$87,168.46"
15674551,535,Poor,Yes,1,Germany,Male,40,30-40 Years Old,7,5+ Years,"$111,756.50",1,Yes,No,"$8,128.32"
15622834,678,Good,No,0,France,Female,35,30-40 Years Old,4,3-5 Years,$0.00,1,Yes,No,"$125,518.32"
15566111,596,Fair,No,0,France,Male,39,30-40 Years Old,9,5+ Years,$0.00,1,Yes,No,"$48,963.59"
15784597,648,Fair,No,0,France,Male,26,20-30 Years Old,9,5+ Years,"$162,923.85",1,Yes,No,"$98,368.24"
15652883,492,Poor,No,0,Germany,Male,39,30-40 Years Old,10,5+ Years,"$124,576.65",2,Yes,No,"$148,584.61"
15806964,702,Good,No,0,France,Male,45,40-50 Years Old,0,0-1 Year,"$80,793.58",1,Yes,Yes,"$27,474.81"
15576313,486,Poor,No,0,Germany,Female,40,30-40 Years Old,9,5+ Years,"$71,340.09",1,Yes,No,"$76,192.21"
15806467,568,Poor,Yes,1,Germany,Male,40,30-40 Years Old,1,0-1 Year,"$99,282.63",1,No,No,"$134,600.94"
15597602,619,Fair,Yes,1,Germany,Male,57,50-60 Years Old,3,1-3 Years,"$137,946.39",1,Yes,Yes,"$72,467.99"
